file;name;input;runtime;input;output
Epigenomics_9970_00.xml;sol2sanger_chr21;34015979.000000;2.440000;34015979.000000;26209557.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;35555483.000000;3.030000;35555483.000000;33939015.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;29331910.000000;2.610000;29331910.000000;21046989.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;26179514.000000;1.500000;26179514.000000;22978606.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;30132019.000000;1.780000;30132019.000000;42693059.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;26969551.000000;1.840000;26969551.000000;30998348.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;31145818.000000;1.610000;31145818.000000;17027886.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;23235191.000000;1.510000;23235191.000000;21105249.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;20622319.000000;1.020000;20622319.000000;14884928.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;22387547.000000;1.360000;22387547.000000;17060716.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;22766242.000000;1.210000;22766242.000000;18834936.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;21966607.000000;1.460000;21966607.000000;13443777.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;38852328.000000;3.820000;38852328.000000;27037626.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;35927888.000000;2.240000;35927888.000000;24851200.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;40528608.000000;2.630000;40528608.000000;30943384.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;36971756.000000;1.680000;36971756.000000;19365600.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;37999059.000000;2.570000;37999059.000000;28799151.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;49573514.000000;6.350000;49573514.000000;62238727.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;53588577.000000;3.970000;53588577.000000;35417715.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;50664914.000000;3.730000;50664914.000000;33472722.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;47394781.000000;2.490000;47394781.000000;42848151.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;50350375.000000;4.510000;50350375.000000;39775160.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;24838115.000000;1.800000;24838115.000000;21245937.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;24717332.000000;1.620000;24717332.000000;17198224.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;23945150.000000;1.160000;23945150.000000;23085145.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;26244905.000000;2.160000;26244905.000000;17492579.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;24457923.000000;1.880000;24457923.000000;21605335.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;27327730.000000;2.000000;27327730.000000;24741076.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;28304268.000000;1.550000;28304268.000000;38982366.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;29849885.000000;1.650000;29849885.000000;36811707.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;26358463.000000;1.840000;26358463.000000;16358197.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;28669454.000000;1.640000;28669454.000000;17797806.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;42101731.000000;2.920000;42101731.000000;35109153.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;43210644.000000;2.200000;43210644.000000;29198870.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;39794827.000000;2.890000;39794827.000000;30263225.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;36987872.000000;2.490000;36987872.000000;25269584.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;39109043.000000;1.990000;39109043.000000;31634153.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;47385653.000000;2.620000;47385653.000000;27939629.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;49733783.000000;3.550000;49733783.000000;26867017.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;45601618.000000;4.520000;45601618.000000;35321991.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;44782095.000000;3.060000;44782095.000000;31906539.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;46260060.000000;3.030000;46260060.000000;34057057.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;33538817.000000;1.940000;33538817.000000;25320047.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;35540290.000000;3.910000;35540290.000000;24909761.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;32632828.000000;2.380000;32632828.000000;29657990.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;33404349.000000;1.700000;33404349.000000;17795365.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;30902129.000000;3.400000;30902129.000000;43000819.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;25518566.000000;2.180000;25518566.000000;26110244.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;29305306.000000;1.590000;29305306.000000;21881545.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;30183287.000000;1.440000;30183287.000000;38848637.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;26333202.000000;1.620000;26333202.000000;17668052.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;26950072.000000;1.930000;26950072.000000;17283672.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;44364502.000000;2.780000;44364502.000000;57100256.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;41309354.000000;3.490000;41309354.000000;46252045.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;48155471.000000;2.480000;48155471.000000;35416075.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;45520284.000000;3.370000;45520284.000000;29662692.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;44168742.000000;2.270000;44168742.000000;25274909.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;34116929.000000;2.130000;34116929.000000;19755918.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;35076842.000000;1.910000;35076842.000000;38587425.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;35897046.000000;2.340000;35897046.000000;24192972.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;34361504.000000;3.380000;34361504.000000;26227450.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;35982699.000000;2.530000;35982699.000000;26692039.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;44085223.000000;2.310000;44085223.000000;34513058.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;43927110.000000;2.490000;43927110.000000;37318361.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;46075412.000000;2.810000;46075412.000000;59626011.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;42276067.000000;1.970000;42276067.000000;39143867.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;42150966.000000;2.940000;42150966.000000;28628024.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;46197529.000000;3.970000;46197529.000000;27623548.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;41923562.000000;2.950000;41923562.000000;28601829.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;45515356.000000;3.430000;45515356.000000;61644335.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;41592678.000000;3.000000;41592678.000000;28634494.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;43914727.000000;2.360000;43914727.000000;25827285.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;44232660.000000;2.130000;44232660.000000;48823605.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;44369390.000000;3.130000;44369390.000000;48849013.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;43806663.000000;3.390000;43806663.000000;25640001.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;43417316.000000;5.750000;43417316.000000;26784705.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;45810715.000000;2.610000;45810715.000000;35329365.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;27220384.000000;1.790000;27220384.000000;25927350.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;25159040.000000;1.620000;25159040.000000;20647292.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;26819463.000000;2.880000;26819463.000000;21213895.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;25026535.000000;2.000000;25026535.000000;19470195.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;26360179.000000;1.600000;26360179.000000;18244567.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;33742483.000000;2.050000;33742483.000000;24531714.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;34712165.000000;2.300000;34712165.000000;21530555.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;34988019.000000;4.490000;34988019.000000;39693222.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;31963669.000000;1.840000;31963669.000000;27574318.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;35227436.000000;2.920000;35227436.000000;20615643.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;16455683.000000;1.090000;16455683.000000;13420179.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;18687490.000000;1.450000;18687490.000000;16114386.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;16709349.000000;1.060000;16709349.000000;12262324.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;17855377.000000;2.060000;17855377.000000;13131795.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;18067785.000000;1.210000;18067785.000000;12058513.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;24938430.000000;1.510000;24938430.000000;18455412.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;25008273.000000;1.360000;25008273.000000;17671191.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;25964050.000000;1.640000;25964050.000000;23063041.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;25640385.000000;2.000000;25640385.000000;34864858.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;25488259.000000;1.790000;25488259.000000;17501594.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;47066939.000000;3.550000;47066939.000000;28112147.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;48234893.000000;2.470000;48234893.000000;34743560.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;47395590.000000;2.820000;47395590.000000;43741229.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;48013604.000000;2.600000;48013604.000000;48819216.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;48066166.000000;2.630000;48066166.000000;46171628.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;40501529.000000;2.350000;40501529.000000;26523594.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;37449585.000000;2.160000;37449585.000000;27245677.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;41023954.000000;2.630000;41023954.000000;30036713.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;35413977.000000;3.290000;35413977.000000;23962644.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;40649112.000000;3.410000;40649112.000000;40860527.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;23982357.000000;1.460000;23982357.000000;18906716.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;24066356.000000;1.230000;24066356.000000;17804683.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;21642207.000000;1.670000;21642207.000000;19353819.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;25698056.000000;3.160000;25698056.000000;15843070.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;23405276.000000;1.510000;23405276.000000;20361465.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;34551834.000000;2.460000;34551834.000000;31268694.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;33036541.000000;1.900000;33036541.000000;26607839.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;35503565.000000;2.340000;35503565.000000;28913620.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;34776444.000000;3.050000;34776444.000000;29864034.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;34785639.000000;1.610000;34785639.000000;25297860.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;31064946.000000;1.870000;31064946.000000;27739198.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;27203106.000000;2.020000;27203106.000000;19813532.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;29170872.000000;1.460000;29170872.000000;19559966.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;28725632.000000;2.170000;28725632.000000;25087620.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;29404753.000000;1.630000;29404753.000000;17775692.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;35132109.000000;2.070000;35132109.000000;23101584.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;38428882.000000;2.670000;38428882.000000;25495566.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;34249017.000000;2.710000;34249017.000000;29017979.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;40817083.000000;2.550000;40817083.000000;34628964.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;35593854.000000;3.900000;35593854.000000;23350303.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;39245582.000000;2.740000;39245582.000000;28613966.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;42547704.000000;2.680000;42547704.000000;25897515.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;43156748.000000;2.130000;43156748.000000;27459476.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;40007442.000000;2.120000;40007442.000000;29123548.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;41644688.000000;3.280000;41644688.000000;31743904.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;43486703.000000;2.530000;43486703.000000;24690383.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;50390137.000000;2.710000;50390137.000000;43164462.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;44215732.000000;3.220000;44215732.000000;41425641.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;50692084.000000;4.370000;50692084.000000;35325106.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;46295095.000000;2.940000;46295095.000000;30408175.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;41364926.000000;2.590000;41364926.000000;23501474.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;37288336.000000;2.220000;37288336.000000;30819259.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;42015939.000000;2.320000;42015939.000000;40346452.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;36188434.000000;3.580000;36188434.000000;23801618.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;40797901.000000;3.980000;40797901.000000;44460813.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;29792485.000000;2.100000;29792485.000000;30867371.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;28912884.000000;2.110000;28912884.000000;19439336.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;30076017.000000;1.870000;30076017.000000;16393661.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;27035893.000000;1.620000;27035893.000000;23958890.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;28655129.000000;1.780000;28655129.000000;23108009.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;46984215.000000;4.310000;46984215.000000;40026027.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;44318074.000000;2.320000;44318074.000000;35955680.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;50565861.000000;4.980000;50565861.000000;30200532.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;46589235.000000;3.280000;46589235.000000;36545131.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;46462458.000000;4.480000;46462458.000000;30471972.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;30569207.000000;2.050000;30569207.000000;18991585.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;31940806.000000;2.770000;31940806.000000;25837410.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;29426916.000000;1.530000;29426916.000000;19208483.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;31299617.000000;1.830000;31299617.000000;32278341.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;28829506.000000;1.770000;28829506.000000;14911313.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;30072885.000000;1.440000;30072885.000000;30542701.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;31210840.000000;2.550000;31210840.000000;21903144.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;29526441.000000;2.300000;29526441.000000;23310356.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;29025524.000000;2.280000;29025524.000000;26944764.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;28531999.000000;2.870000;28531999.000000;21033757.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;26114032.000000;1.710000;26114032.000000;15039659.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;28664071.000000;1.360000;28664071.000000;18508862.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;24800735.000000;1.290000;24800735.000000;22019676.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;26246369.000000;1.180000;26246369.000000;15530357.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;27073967.000000;1.560000;27073967.000000;14769340.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;22035500.000000;1.410000;22035500.000000;16589035.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;20545758.000000;1.410000;20545758.000000;18990159.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;25410168.000000;1.780000;25410168.000000;14187183.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;22341882.000000;2.270000;22341882.000000;15059193.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;21358549.000000;1.800000;21358549.000000;13704150.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;52645628.000000;4.230000;52645628.000000;48185308.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;51258144.000000;5.670000;51258144.000000;49563835.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;43348196.000000;2.130000;43348196.000000;34042322.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;48451585.000000;2.380000;48451585.000000;47001729.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;48724787.000000;2.820000;48724787.000000;32222648.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;37196758.000000;2.290000;37196758.000000;26322243.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;35199708.000000;2.750000;35199708.000000;38769254.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;37409743.000000;2.340000;37409743.000000;32457736.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;38885274.000000;2.740000;38885274.000000;32541300.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;35983940.000000;2.460000;35983940.000000;20239275.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;27626779.000000;1.970000;27626779.000000;18711650.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;28551527.000000;1.640000;28551527.000000;19691367.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;25833053.000000;1.840000;25833053.000000;21564202.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;29243021.000000;1.890000;29243021.000000;23688665.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;30028208.000000;1.640000;30028208.000000;29780425.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;32901912.000000;2.160000;32901912.000000;24973836.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;30017239.000000;1.390000;30017239.000000;25167642.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;31376795.000000;1.920000;31376795.000000;34273597.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;31758361.000000;1.930000;31758361.000000;28479746.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;32381451.000000;1.750000;32381451.000000;23941329.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;44981803.000000;2.830000;44981803.000000;28204516.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;39971972.000000;2.500000;39971972.000000;31870370.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;43529891.000000;4.640000;43529891.000000;24268317.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;44517810.000000;3.150000;44517810.000000;37406675.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;43260427.000000;3.570000;43260427.000000;21956007.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;20744172.000000;1.350000;20744172.000000;13651174.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;17932125.000000;1.880000;17932125.000000;12086024.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;20043202.000000;1.340000;20043202.000000;19642584.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;19587737.000000;1.140000;19587737.000000;13229993.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;19161927.000000;1.230000;19161927.000000;13417732.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;34607398.000000;2.220000;34607398.000000;22754028.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;36123651.000000;2.670000;36123651.000000;35294684.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;34180307.000000;2.300000;34180307.000000;35207501.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;40012062.000000;4.290000;40012062.000000;31424988.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;34608864.000000;2.300000;34608864.000000;27951539.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;33360323.000000;3.160000;33360323.000000;18342942.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;36068377.000000;2.800000;36068377.000000;23084860.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;35138927.000000;2.430000;35138927.000000;18734763.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;31716691.000000;2.180000;31716691.000000;19985323.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;33910056.000000;1.760000;33910056.000000;27410410.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;26169238.000000;1.200000;26169238.000000;28763501.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;26078963.000000;1.430000;26078963.000000;23632793.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;26759400.000000;1.430000;26759400.000000;19438042.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;25867591.000000;1.880000;25867591.000000;33754632.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;25980580.000000;1.980000;25980580.000000;13708022.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;21336362.000000;1.660000;21336362.000000;15832929.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;19132688.000000;1.510000;19132688.000000;13196797.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;21230921.000000;1.920000;21230921.000000;13408866.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;19403203.000000;1.070000;19403203.000000;12393549.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;21616832.000000;2.190000;21616832.000000;23839489.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;31346239.000000;2.720000;31346239.000000;20918785.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;30248186.000000;3.030000;30248186.000000;18157489.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;31337263.000000;1.660000;31337263.000000;17740533.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;30786373.000000;1.570000;30786373.000000;21384761.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;32016504.000000;2.230000;32016504.000000;25717235.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;24937923.000000;1.390000;24937923.000000;17765497.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;27249517.000000;1.780000;27249517.000000;17434103.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;24325196.000000;1.630000;24325196.000000;22811064.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;26954111.000000;1.450000;26954111.000000;13714980.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;26760214.000000;2.640000;26760214.000000;14924068.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;22022409.000000;1.480000;22022409.000000;20526668.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;20826114.000000;1.340000;20826114.000000;15503559.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;21548683.000000;1.160000;21548683.000000;22749013.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;22588317.000000;1.620000;22588317.000000;20724054.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;23119483.000000;1.500000;23119483.000000;18341529.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;29241314.000000;2.860000;29241314.000000;23542460.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;32945077.000000;3.580000;32945077.000000;17086508.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;31928696.000000;1.540000;31928696.000000;20499519.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;33015041.000000;2.030000;33015041.000000;48669039.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;30493131.000000;2.090000;30493131.000000;22806968.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;33534540.000000;1.870000;33534540.000000;42128652.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;35741962.000000;2.330000;35741962.000000;43001508.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;33398198.000000;3.380000;33398198.000000;20885634.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;34250979.000000;1.570000;34250979.000000;27063042.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;36399567.000000;2.470000;36399567.000000;21672049.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;25685544.000000;1.450000;25685544.000000;17289052.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;24115633.000000;1.320000;24115633.000000;16554793.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;23537099.000000;1.860000;23537099.000000;19054927.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;24632225.000000;1.750000;24632225.000000;16480005.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;23813493.000000;1.990000;23813493.000000;26907771.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;49074194.000000;2.420000;49074194.000000;37654351.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;53226819.000000;2.500000;53226819.000000;42216026.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;50125101.000000;2.390000;50125101.000000;39774221.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;45303177.000000;2.970000;45303177.000000;50495052.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;52320554.000000;3.990000;52320554.000000;28846025.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;35163719.000000;2.520000;35163719.000000;21077236.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;33749002.000000;2.140000;33749002.000000;25258314.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;39690213.000000;2.400000;39690213.000000;45043072.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;36352999.000000;2.280000;36352999.000000;25837154.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;35107869.000000;1.910000;35107869.000000;41159834.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;36979121.000000;1.880000;36979121.000000;41551920.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;36247856.000000;3.530000;36247856.000000;22586019.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;34226133.000000;2.250000;34226133.000000;33538513.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;39599185.000000;2.220000;39599185.000000;41462690.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;35954392.000000;3.020000;35954392.000000;22005204.000000
Epigenomics_9970_00.xml;sol2sanger_chr21;40208753.000000;2.190000;40208753.000000;27516037.000000
